,id,class,text,kazakh
11172,11172,18,What happens if the ATM eats your debit or credit card? How can you recover it?,Банкомат сіздің дебет немесе кредиттік картаңызды жесе не болады? Оны қалай қалпына келтіруге болады? 
11173,11173,18,"The cash machine did not give back my card, what should I do?","Ақшалайтын машина картамды қайтармады, не істеу керек? "
11174,11174,18,I need assistance to retrieve my swallowed card from the ATM.,Банкоматтан картамды алу үшін көмек қажет. 
11175,11175,18,"The bank's ATM took my debit card, how can I get another one?","Банктің банкомат банкоматы менің дебет картамды алды, басқасын қалай аламын? "
11176,11176,18,"My credit card is stuck in the ATM, how do I remove it?","Кредиттік картам банкоматқа жабысып қалды, оны қалай алып тастау керек? "
11177,11177,18,"The machine ate my debit card, what are the next steps to take?","Машина менің дебет картамды жеп алды, келесі қадамдар қандай? "
11178,11178,18,I have lost access to my bank account because of a swallowed card.,Мен банктік тіркелгіме картаның иілгені үшін қол жеткізе алмай қалдым. 
11179,11179,18,Can you help me retrieve my trapped debit card from an ATM machine?,Банкоматтан ұсталған дебет картамды алуға көмектесе аласыз ба? 
11180,11180,18,The ATM machine malfunctioned and kept my card.,Банкоматты жөндеу қатесі және картамды сақтап қалды. 
11181,11181,18,"The ATM swallowed my card, what steps should I take?","Банкомат менің картамды жұтты, қандай қадамдарды жасауым керек? "
11182,11182,18,My bank card got trapped in the ATM and now I can't access it.,"Банктік картам банкоматқа кірді, енді оған қол жеткізе алмаймын. "
11183,11183,18,Help! My debit card is stuck inside the bank machine!,Көмекші! Дебет картам банк машинасының ішінде тұрып жатыр! 
11184,11184,18,What to do when an ATM doesn't return your credit/debit card?,Банкомат кредиттік/дебет картаңызды қайтарбағанда не істеу керек? 
11185,11185,18,"My credit card was taken by an ATM, how long will it take to get back?","Кредиттік картамды банкомат алып кетті, қайтып келу үшін қанша уақыт кетеді? "
11186,11186,18,"I left my card in the ATM, how can I retrieve it?","Мен банкоматта картамды қалдырдым, оны қалай алуға болады? "
11187,11187,18,"The ATM has swallowed my debit card, what steps should I take now?","Банкомат менің дебет картамды жұтты, енді не істеуім керек? "
11188,11188,18,What is the procedure for obtaining a new credit card after it is stuck in an ATM machine?,Банкоматқа кіргеннен кейін жаңа кредиттік картаны алудың тәртібі қандай? 
11189,11189,18,What do I do when an ATM fails to release my debit card?,Дебет картамды банкомат жібермегенде не істеу керек? 
11190,11190,18,ATM took away my bankcard; how soon can they return it?,"Банкомат менің банкомат картамды алып кетті, олар оны қайтып бере алады? "
11191,11191,18,The ATM machine took my debit card.,Банкомат менің дебет картамды алып кетті. 
11192,11192,18,My bank card got stuck in the ATM.,Банктік картам банкоматқа жабысып қалды. 
11193,11193,18,How do I retrieve my card from the ATM that didn't dispense it?,Банкоматтан картамды қалай алуға болады? 
11194,11194,18,I need to cancel my lost debit card after the ATM ate it.,Банкомат оны жегеннен кейін жоғалған дебет картамды жою керек. 
11195,11195,18,"The cash machine did not return my bankcard, now what?","Ақшалайтын машина менің банктік картамды қайтармады, енді не? "
11196,11196,18,"My credit/debit card was sucked into an ATM, should I call customer service?","Менің кредиттік/дебиттік картам банкоматқа сіңірілді, мен клиентке хабарласамын ба? "
11197,11197,18,"Help! The cash machine swallowed my card, what should I do next?","Көмекші! Ақшалайтын машина менің картамды жұтты, енді не істеу керек? "
11198,11198,18,"My ATM card is stuck in the machine, how can I retrieve it?","Банкомат картасы машинада тұрып жатыр, оны қалай қалпына келтіре аламын? "
11199,11199,18,What steps do I need to follow to get a new card after the ATM took mine?,Банкомат менің карточкамды алғаннан кейін жаңа карта алу үшін қандай қадамдарды жасауым керек? 
11200,11200,18,How can I recover my debit card from an ATM that kept it inside?,Банкоматтан дебет картамды қалай қалпына келтіре аламын? 
11201,11201,18,The ATM didn't return my bank card; how do I get it back now?,"Банкомат менің банктік картамды қайтармады, енді оны қалай қайтарып аламын? "
11202,11202,18,"My bank card got trapped inside an automated teller machine, what's the solution for this situation?",Банктік картам автоматты касса машинасына түсіп қалған. Бұл жағдайға қандай шешім бар? 
11203,11203,18,Can you help me retrieve my debit/credit/atm card from a machine that won't give it back right away?,Дебет/кредит/ATM картамды бірден қайтармайтын машинадан алуға көмектесе аласыз ба? 
11204,11204,18,My debit card is stuck inside the ATM; what should I do?,Дебет картам банкоматтың ішіне тығылып қалған. Не істеуім керек? 
11205,11205,18,The ATM refused to return my card; now what?,Банкомат картамды қайтарудан бас тартты. Енді не? 
11206,11206,18,What steps should I take if my credit card got trapped in the ATM?,"Кредиттік картам банкоматқа кірсе, қандай қадамдар жасауым керек? "
11207,11207,18,Can someone please advise me on retrieving my bank card from the ATM?,Банкоматтан банкомат картасын алу туралы маған кеңес бере аласыз ба? 
11208,11208,18,The teller machine did not give back my debit card; how do I proceed?,"Тестер машинасы менің дебет картамды қайтарып берген жоқ, қалай қараймын? "
11209,11209,18,What should I do if the bank's ATM swallowed my card?,Банктің банкомат картасы менің картамды жұтып жіберсе не істеу керек? 
11210,11210,18,Can I call the bank to retrieve my card from the ATM?,"Банкті шақырып, банкоматтан картамды аламын ба? "
11211,11211,18,Is there a way to prevent an ATM from swallowing my card again?,Банкомат картамды қайтадан жалмап кетпеудің бір жолы бар ма? 
11212,11212,18,How long does it take for me to get back my swallowed card from an ATM machine?,Банкоматтан картамды қайтарым үшін қанша уақыт қажет? 
11213,11213,18,"I can't retrieve my card from the ATM, what shall I do?","Банкоматтан картамды ала алмаймын, не істеу керек? "
11214,11214,18,"The ATM took my debit card, what's next?","Банкомат менің дебет картамды алды, не істейміз? "
11215,11215,18,My credit card got stuck in the cash machine!,Кредиттік картам кассаға түсіп қалды! 
11216,11216,18,What is the process for retrieving a swallowed card from an ATM?,Банкоматтан жалмалған картаны алудың процесі қандай? 
11217,11217,18,I inserted my bank card into an ATM and it didn't come back out.,"Банктік картамды банкоматқа қостым, бірақ ол қайтып келмеді. "
11218,11218,18,"The bank machine kept my debit card, how can I get it back?","Банктің машинасы менің дебет картамды сақтап қалды, оны қалай қайтарып аламын? "
11219,11219,18,I am unable to take out my bank card from the ATM; how can I resolve this issue?,"Банкоматтан банкомат картамды ала алмаймын, осы мәселені қалай шешсем болады? "
11220,11220,18,How long will it take to receive a new bank card after one has been swallowed by an ATM?,Банкоматтың бірін жалмап алғаннан кейін жаңа банк картасын алу үшін қанша уақыт қажет болады? 
11221,11221,18,"The ATM has taken my card, what should I do now?","Банкомат менің картамды алды, енді не істеу керек? "
11222,11222,18,My debit card got stuck inside the cash machine.,Дебет картам кассаға жабысып қалды. 
11223,11223,18,How to retrieve a card that was swallowed by the bank ATM?,Банктің банкоматтан жалмап алған картаны қалай алуға болады? 
11224,11224,18,"I left my bank card inside the automated teller machine, what's next?","Банктік картамды автоматты кассаға қалдырдым, енді не істейміз? "
11225,11225,18,What should I do if an ATM takes my debit or credit card and refuses to return it?,"Банкомат менің дебет немесе кредиттік картамды алып, қайтарып бермейді. "
11226,11226,18,What are the options for getting back a lost or trapped bank card from an ATM?,Банкоматтан жоғалған немесе тұтқындалған банктік картаны қайтарым деген қандай нұсқалар бар? 
11227,11227,18,What is the process for retrieving a card swallowed by an ATM?,Банкоматтың жеген картасын алудың процесі қандай? 
11228,11228,18,"Help, my card was eaten by the cash machine! What can I do to get it back?","Көмекші, менің картамды ақшалай автомат жеп кетті! Оны қайтару үшін не істей аламын? "
11229,11229,18,How long does it take to get a new card after an ATM swallows it?,Банкомат оны жалмап алғаннан кейін жаңа картаны алуға қанша уақыт кетеді? 
11230,11230,18,I need to retrieve my trapped ATM card quickly.,Мен тез арада тұтқындалған банкомат картасын алуым керек. 
11231,11231,18,How do I recover my stuck credit card from the ATM?,Банкоматтан картамды қалай қалпына келтіремін? 
11232,11232,18,What can I do after losing access to my funds due to a swallowed ATM card?,Банкомат картасының иілгені үшін қаражатымнан айырылғаннан кейін не істеуім керек? 
11233,11233,18,"My bank card got stuck inside the ATM, how can I get it out?","Банктік картам банкоматтың ішіне қатып қалды, оны қалай алуға болады? "
11234,11234,18,How do I replace a missing or stolen debit/credit card following an incident with an ATM machine?,Банкоматпен болған оқиғадан кейін жоғалған немесе ұрланған дебет/кредит картасын қалай ауыстыруға болады? 
11235,11235,18,What are the procedures to follow when an ATM swallows my debit card?,Дебет картамды банкомат жалмағанда қандай рәсімдерді орындау керек? 
11236,11236,18,How can I retrieve my bank card after it has been swallowed by an ATM machine?,Банкоматтан алған соң банкомат картасын қалай алуға болады? 
11237,11237,18,"My bank card is stuck inside the Automated Teller Machine, how can I get it back quickly?","Банктік картам автоматты автоматтың ішінде тұрып жатыр, оны қалай тез арада қайтарып аламын? "
11238,11238,18,What steps should I take to recover my debit or credit card from a malfunctioned ATM machine?,Дебет немесе несие картамды ақаулықтарға ұшыраған банкоматтан қайтарым керек? 
11239,11239,18,I forgot to remove my debit/credit card from the ATM and now it's gone. How can I get it back?,"Банкоматтан дебет/кредит картамды алып тастауды ұмыттым, енді ол жоқ. Қалай қайтарып аламын? "
11240,11240,18,"The automated teller machine took away my Mastercard, what's next?","Автоматты касса машинасы менің Mastercard алып кетті, не істейміз? "
11241,11241,18,How do I recover a lost bank or credit/debit card that was eaten by an ATM device?,Банктік аппарат жеген жоғалған банктік немесе кредиттік/дебиттік картаны қалай қалпына келтірем? 
11242,11242,18,"My debit card is stuck inside the ATM, how can I retrieve it?","Дебет картам банкоматтың ішіне тығылып қалған, оны қалай алуға болады? "
11243,11243,18,What are the steps to follow if my card was swallowed by an ATM?,"Егер банкомат картамды жұтып жіберсе, қандай қадамдарды жасауым керек? "
11244,11244,18,Who should I contact if I can't retrieve my card from an ATM after making a withdrawal?,"Банкоматтан ақшаны алып тастағаннан кейін картамды ала алмасам, кімге хабарласамын? "
11245,11245,18,I am unable to get my card out of the cash machine.,Мен картамды кассадан ала алмаймын. 
11246,11246,18,"My card has been trapped inside the ATM, can you help me?","Менің картам банкоматтың ішінде тұтқындалды, маған көмектесе аласыз ба? "
11247,11247,18,"The ATM did not return my debit card, what should I do now?","Банкомат менің дебет картамды қайтармады, енді не істеу керек? "
11248,11248,18,What steps are required to recover a swallowed debit card from an ATM?,Банкоматтан иілген дебет картасын алу үшін қандай қадамдар қажет? 
11249,11249,18,I have lost access to my bank card due to it being swallowed by an ATM.,Банкоматтың ішіне түскендіктен банкомат картасына қол жеткізе алмай қалдым. 
11250,11250,18,How long does it take for me to receive a new debit card that was swallowed by an ATM?,Банкоматтан алынған жаңа дебет картасын алу үшін қанша уақыт қажет? 
11251,11251,18,"The automatic teller machine kept my credit card, how can I retrieve it back?","Автоматты касса картасы менің кредитімді сақтап қалды, оны қалай қайтарып аламын? "
11252,11252,19,Why am I being charged for withdrawing cash from the ATM?,Неге банкоматтан ақша алып кеткенім үшін айыппұл салынады? 
11253,11253,19,Can you clarify why I was charged a fee when I withdrew cash?,Ақша алып кеткенде неге алым алынғанын түсіндіре аласыз ба? 
11254,11254,19,There was an unexpected charge on my account after I withdrew money; could you explain this?,Ақшаны алғаннан кейін менің шотымда күтпеген төлем болды. 
11255,11255,19,What is the reason behind charging a fee for cash withdrawals at ATMs?,Банкоматтарда ақшаны алу үшін алымдар алудың себебі неде? 
11256,11256,19,Why did my bank account show an additional charge after withdrawing cash from the ATM?,Банктік шотта ақша алғаннан кейін неге қосымша ақы төленген? 
11257,11257,19,I didn't know that there was a fee associated with getting money out of my account; can you provide more information about this charge?,Мен менің шотымнан ақша алу үшін алым бар екенін білмедім. Бұл айыппұл туралы қосымша ақпарат бере аласыз ба? 
11258,11258,19,"I just saw a charge on my account for an ATM withdrawal, why am I being charged?","Мен банкоматтан ақша алу үшін шомды көріп тұрмын, неге мені айыппұлдайды? "
11259,11259,19,I can't believe I'm being charged a fee for withdrawing my own money!,Мен өз ақшамды алғаны үшін алым алынырғанына сенбеймін! 
11260,11260,19,I need an explanation for the unexpected fee after making a cash withdrawal.,Ақшасын алып тастағаннан кейін күтпеген төлемақының түсіндірмесі қажет. 
11261,11261,19,Can you clarify why there is an additional charge on my account for ATM withdrawals?,Менің банкоматтан ақша алуым үшін неге қосымша алымдар салынатынын түсіндіре аласыз ба? 
11262,11262,19,"I feel cheated, I was charged extra just because I withdrew some cash!","Мен алданып кеттім, ақша алып кеткенім үшін маған қосымша айыппұл салынды! "
11263,11263,19,Please explain the reason behind the inconvenient charge on my recent cash withdrawal.,Жақында ақшаны алып тастаған кездегі ыңғайсыз айыппұлдың себебін түсіндіріңіз. 
11264,11264,19,Why is there always a hidden fee every time I withdraw money from an ATM?,Неге банкоматтан ақша алған сайын жасырын алым бар? 
11265,11265,19,I am puzzled as to why I have been charged for withdrawing cash when it has never happened before.,Мен неге бұрын-соңды болмаған ақшаны алып кеткенім үшін айыппұл салынды деп таңғалам. 
11266,11266,19,What are the reasons behind charging me for withdrawing from your ATMs? It's disheartening knowing that what used to be free services now come with charges.,Банкоматтан ақша алуым үшін маған айыппұл салудың себебі не? Бұрын тегін қызмет көрсеткендер енді ақы төлейді. 
11267,11267,19,I was surprised to see a fee on my account for getting cash.,Ақша алу үшін менің шотымда алым бар екеніне таңғалдым. 
11268,11268,19,I didn't realize there would be fees for taking out cash from the ATM.,Банкоматтан ақша алу үшін алымдар төленеді деп ойламадым. 
11269,11269,19,Why am I being charged extra when I take money out of my account?,"Мен өз шотымнан ақша алсам, неге маған қосымша ақы төленеді? "
11270,11270,19,"What's with all these charges on my account, especially when I withdraw cash?","Менің шотымдағы барлық айыппұлдар неліктен, әсіресе ақшаны алып тастаған кезде? "
11271,11271,19,I noticed a fee on my statement after making a withdrawal. Can you clarify why that happened?,Мен ақшаны алып тастағаннан кейін өтінішімде алым бар екенін байқадым. Неліктен бұл орын алғандығын түсіндіре аласыз ба? 
11272,11272,20,I am seeing cash withdrawals that I did not authorize.,Мен рұқсат бермеген ақшаны алып тастап жатырмын. 
11273,11273,20,"I have not made any cash withdrawals, but my account shows activity.","Мен ақшаны шығарған жоқпын, бірақ менің шотым белсенділік көрсетеді. "
11274,11274,20,There are withdrawals from my account that I did not make and I need help resolving this.,Мен жасаған ақшаларым жоқ және бұл мәселені шешу үшін көмек қажет. 
11275,11275,20,Why is there a withdrawal on my statement for an amount that I don't recognize?,Неге менің мәлімдемесінде мен танымайтын сомаға ақшаны алып тастау бар? 
11276,11276,20,"I don't remember making a cash withdrawal, but it's showing up in the app.","Ақшасын алуды ұмытпадым, бірақ ол қосымшада көрінеді. "
11277,11277,20,Please investigate this unauthorized withdrawal from my bank account.,Банктік шотымнан алынған бұл ақшаны тексеріңіз. 
11278,11278,20,There is missing money in my bank account and I did not withdraw it myself.,Банктік шотымда ақша жоқ және оны өз алдымнан шығарған жоқпын. 
11279,11279,20,"I never made a withdrawal, but my bank statement says that I did.","Мен ешқашан ақшаны шығарған емеспін, бірақ банктік есептамада солай дейді. "
11280,11280,20,There is an unexplained cash transaction on my app which I need help with.,"Менің қосымшамда түсіндіруге келмейтін ақша транзакциясы бар, оған көмек қажет. "
11281,11281,20,I am seeing a cash withdrawal on my statement that I did not do.,Мен жасаған жоқпын деген мәлімдемесінде ақшаны алып тастауды көремін. 
11282,11282,20,Why does the app say I withdrew money when I haven't?,"Неге қолданбада ақшаны алып кеткенім айтылған, ал ол жоқ? "
11283,11283,20,Who can explain why there was a random withdrawal from my bank account?,Банктік шотымнан неге кездейсоқ ақша алынғандығын кім түсіндіре алады? 
11284,11284,20,I am seeing unauthorized withdrawals in the banking app.,Банктік қосымшада рұқсатсыз ақшаны алып тастауды байқап тұрмын. 
11285,11285,20,I did not make a withdrawal from any ATM but it is showing up in my account.,"Мен банкоматтан ақша алып шықпадым, бірақ ол менің шотымда пайда болды. "
11286,11286,20,This cash withdrawal was made without my knowledge or consent.,Бұл ақшаны менің білімімнен немесе келісімімнен тыс алып тасталды. 
11287,11287,20,"My bank statement shows an unauthorized cash withdrawal, please help me investigate this matter urgently.",Банктік есептамада рұқсатсыз ақша алу туралы мәлімет бар. 
11288,11288,20,I did not make this cash withdrawal the app is showing.,Мен қолданбаның көрсетіп отырған ақшаны алып тастаған жоқпын. 
11289,11289,20,There's an unauthorized withdrawal on my account that I need help with.,"Менің шотымда рұқсатсыз ақша алу бар, оған көмектесу керек. "
11290,11290,20,"I think my bank account has been hacked, there's a cash withdrawal I don't recognize.","Меніңше, банктік шотым хакерленген, мен танымайтын ақшаны алып тастадым. "
11291,11291,20,I need assistance with this unknown cash withdrawal that appeared on my statement.,Менің мәлімдемесінде көрсетілген белгісіз ақшаны алу үшін көмек қажет. 
11292,11292,20,My bank statement shows a cash withdrawal which is incorrect and concerning to me.,"Менің банктік есеп айырысуымда ақшаны алып тастау туралы мәлімет бар, ол дұрыс емес және маған қатысты. "
11293,11293,20,"I have a cash withdrawal that I didn't approve, what should I do?","Менде қолма-қол ақшаны алуым бар, мен не істеуім керек? "
11294,11294,20,"My account shows a cash withdrawal, but I never made one.","Менің шотымда ақша шығарылған, бірақ мен ешқашан жасамадым. "
11295,11295,20,There is a cash withdrawal on my bank statement that is unfamiliar to me.,Банктік есептен шығаруымда маған беймәлім ақша бар. 
11296,11296,20,"I received an alert for a cash withdrawal, but it wasn't me!","Мен ақшаны алу туралы хабар алдым, бірақ бұл мен емеспін! "
11297,11297,20,Can you please check my account for any unauthorized withdrawals?,Сіз менің шотымда рұқсатсыз ақшаны қайтып алуды тексеріп көріңізші? 
11298,11298,20,"I don't recall making any cash withdrawals recently, yet there's one on my statement. Please help!","Мен соңғы кездері ақшаны шығарған жоқпын, бірақ менің мәлімдемесінде бірін бар. Көмекші! "
11299,11299,20,An unknown transaction for a cash withdrawal appeared in my app - can you assist me?,Қолданбама ақшаны алу туралы белгісіз транзакция пайда болды. 
11300,11300,20,A fraudulent transaction for a cash withdrawal was made from my account without my permission.,Менің рұқсатымсыз менің шотымнан ақшаны алу үшін алдамшы операция жасалды. 
11301,11301,20,Please help me cancel the unauthorized cash withdrawl from my account immediately!,Тіркелгіңізден рұқсатсыз ақшаны бірден алып тастауға көмектесіңіз! 
11302,11302,20,There's been an error in the app - it shows that I withdrew money when I didn't.,Қолданбада қате пайда болды - ол ақшаны алып кеткенімді көрсетеді. 
11303,11303,20,"I didn't make a cash withdrawal, but it's showing up on my account.","Мен ақшаны шығарған жоқпын, бірақ ол менің шотымда пайда болады. "
11304,11304,20,I need your help please! There's an unauthorized cash withdrawal appearing on my statement.,Маған көмектесуіңіз керек! Менің мәлімдемесінде рұқсатсыз ақшаны алу бар. 
11305,11305,20,I see an unexpected withdrawal from my account.,Мен шотымнан күтпеген ақшаны алып тастадым. 
11306,11306,20,"I did not withdraw this amount of cash from the ATM, what should I do?","Мен банкоматтан осы ақшаны алып шықпадым, не істеу керек? "
11307,11307,20,Help! My wallet has been stolen and there are strange cash withdrawals on my account!,Көмекші! Менің қапшығым ұрланған және менің шотымда ақша алудың сәттілігі бар! 
11308,11308,21,What is the process for changing a PIN number?,ПИН-номерді өзгерту процесі қандай? 
11309,11309,21,Is it possible to update my card's PIN online?,Картамның ПИН-ін онлайн жаңарту мүмкін бе? 
11310,11310,21,Can I reset my PIN if I forget it?,"ПИН-імді ұмытсам, қайта орнатылуым мүмкін бе? "
11311,11311,21,Do I need any identification to change my card's PIN number?,Картамның ПИН-номерін өзгерту үшін қандай да бір жеке куәлік қажет пе? 
11312,11312,21,Can I change the same pin to all of my cards at once?,Мен бірден барлық карталарыма бірдей шерті алмастыра аламын ба? 
11313,11313,21,Do different banks have different procedures for changing a pin code?,Әр түрлі банктердің PIN кодын өзгертудің процедуралары әртүрлі ме? 
11314,11314,21,I need to change my PIN urgently - how do I go about this?,Мен тез арада PIN-імді өзгертемін - бұны қалай істей аламын? 
11315,11315,21,What is the procedure for changing my PIN?,ПИН-рогымды өзгертудің тәртібі қандай? 
11316,11316,21,Can you explain how to change a PIN?,ПИН-рогымды қалай өзгертетінін түсіндіре аласыз ба? 
11317,11317,21,"My PIN has been compromised, how can I update it?","Менің шифрлық шифрым бұзылды, оны қалай жаңарта аламын? "
11318,11318,21,Where is the nearest location where I can change my PIN?,ПИН-рогымды өзгерте алатын ең жақын жер қайсысы? 
11319,11319,21,Can anyone else help me with changing my PIN apart from bank staff?,Банктің қызметкерінен басқа маған ПИН-ді өзгертуге көмектесе алатын біреу бар ма? 
11320,11320,21,Are there any restrictions when it comes to changing ATMs from where you can change your pin?,"Банкоматтарды ауыстырып, пинін ауыстыра алатын кез келген шектеу бар ма? "
11321,11321,21,Is it possible to modify my PIN at an ATM?,Банкоматтан PIN-імді өзгерту мүмкін бе? 
11322,11322,21,Can I alter my PIN from another country?,Басқа елден PIN-ройымды өзгерте аламын ба? 
11323,11323,21,How can I change the PIN number on my bank card without visiting a branch office?,Банктік картадағы PIN нөмірін филиалға бармай-ақ қалай өзгерте аламын? 
11324,11324,21,How can I update my card PIN?,Картаның ПИН-ін қалай жаңартамын? 
11325,11325,21,What is the process for changing my PIN number?,ПИН-номерімді өзгерту процесі қандай? 
11326,11326,21,Where can I go to change my card's PIN?,Картамның ПИН-номерін қайдан алмасам болады? 
11327,11327,21,Is it possible to change my PIN without visiting the bank?,Банктік сапарсыз PIN-сімді өзгерту мүмкін бе? 
11328,11328,21,Which countries have ATMs that allow me to change my PIN on the spot?,"Қандай елдерде банкоматтар бар, олар маған өз орнымда ПИН-ді өзгертуге мүмкіндік береді? "
11329,11329,21,How can I change my PIN if I'm not near a physical branch?,"Мен физикалық тармаққа жақын болмаса, қалай PIN-кодты өзгерте аламын? "
11330,11330,21,Is it possible to change my PIN using the online banking portal?,Онлайн-банкинг порталы арқылы ПИН-ді өзгерту мүмкін бе? 
11331,11331,21,What is the process for changing my PIN if I suspect fraud on my account?,"Егер мен өз тіркелгімде адалдыққа күдік алсам, PIN-таңбаны өзгерту процесі қандай болады? "
11332,11332,21,Can you walk me through the steps to change my PIN over the phone?,Телефон арқылы ПИН-ді өзгерту үшін баспалдақтарды аша аласыз ба? 
11333,11333,21,What documentation do I need to bring with me to change my PIN at a bank location?,Банктің орналасқан жерінде PIN-ролемді өзгерту үшін қандай құжаттама алып келуге тиіспін? 
11334,11334,21,Are there any fees associated with changing my PIN?,ПИН-рошымды өзгерту үшін қандай да бір алымдар бар ма? 
11335,11335,21,Can I change my PIN if I lost my card?,"Картам жоғалса, ПИН-рошымды өзгерте аламын ба? "
11336,11336,21,Is it necessary to provide some identification to change my PIN?,ПИН-рошымды өзгерту үшін қандай да бір идентификация беру қажет пе? 
11337,11337,21,Can I change the PIN of someone else's card on their behalf?,Мен басқа біреудің картасының ПИН-ін өзгерте аламын ба? 
11338,11338,21,What is the procedure to update my PIN?,ПИН-аялымды жаңартудың тәртібі қандай? 
11339,11339,21,Can I change my PIN over the phone?,Телефон арқылы ПИН-асымды өзгерте аламын ба? 
11340,11340,21,Is there a fee to change my PIN at an ATM?,Банкоматтан PIN-іме ауысу үшін ақы төлеу керек пе? 
11341,11341,21,Can someone else change my card's PIN without me knowing about it?,"Мен білмей, басқа біреу картаның ПИН-ін өзгерте ала ма? "
11342,11342,21,How do I update my PIN to a different number?,ПИН-рогымды басқа нөмірге қалай жаңартамын? 
11343,11343,21,Is it possible to change my PIN while traveling abroad?,Шетелге сапар шегу кезінде ПИН-рогымды өзгерту мүмкін бе? 
11344,11344,21,What's the process for changing my card's PIN number?,Картамның ПИН-номерін өзгерту процесі қандай? 
11345,11345,21,Can I set up a new PIN without visiting the bank?,Банктік сапарсыз жаңа PIN-код орнатып бере аламын ба? 
11346,11346,21,Is there an online method to update my card's PIN number?,Картамның ПИН-номерін жаңартудың онлайн әдісі бар ма? 
11347,11347,21,How can I modify my credit card pin without going into the branch?,"Мен филиалға бармай-ақ, кредиттік картаны қалай өзгерте аламын? "
11348,11348,21,Are there any fees associated with changing your pin through an ATM?,Банкомат арқылы PIN алмастыру үшін қандай да бір алымдар бар ма? 
11349,11349,21,How can I change my ATM PIN if I am abroad?,"Шетелде жүрсем, банкоматтың ПИН-ін қалай өзгерте аламын? "
11350,11350,21,Can a bank representative help me change my ATM PIN?,Банктің өкілі банкоматтың ПИН-ін өзгертуге көмектесе ме? 
11351,11351,21,What is the process to follow for changing an ATM PIN?,Банкоматтың PIN-ін өзгерту үшін қандай процедураны орындау керек? 
11352,11352,21,Is there a fee to change an ATM PIN at a foreign bank?,Шетелдік банкте банкоматтың PIN-ін ауыстыру үшін алым бар ма? 
11353,11353,21,Can I modify my PIN to something I will easily remember?,ПИН-рогымды оңай есте ұстайтын нәрсеге өзгерте аламын ба? 
11354,11354,21,When was the last time I changed my pin and how do I remind myself of it?,Мен соңғы рет қашан шыршамды өзгерттім және оны қалай еске түсіремін? 
11355,11355,21,What do I need to take along with me when going to change my PIN at a bank branch?,Банктің филиалдарында PIN-ін өзгерткенде не алып келуге болады? 
11356,11356,21,How can I modify my PIN code?,ПИН-кодты қалай өзгерте аламын? 
11357,11357,21,Which ATMs have the option to change my PIN number?,Қандай банкоматтарға PIN нөмірімді өзгерту мүмкіндігі бар? 
11358,11358,21,Can somebody else change my card's pin number for me if I am unavailable?,"Егер мен қолжетімді болмаса, басқа біреу картаның PIN нөмірін өзгерте ала ма? "
11359,11359,21,Do all banks offer the option of changing your pin number at their ATMs?,Барлық банктер банкоматтарда PIN нөмірін ауыстыру мүмкіндігі бар ма? 
11360,11360,21,What is the process to change my PIN?,ПИН-рогымды өзгерту үшін қандай процедура жүргізіледі? 
11361,11361,21,"I need to reset my PIN, how can I do that?","Мен PIN-імді қайта орнатуым керек, қалай істей аламын? "
11362,11362,21,Would you mind guiding me on how to change my PIN on the ATM?,Банкоматтың ПИН-номерін қалай өзгертуге болатынын түсіндірсеңіз? 
11363,11363,21,Can you help me change my card's PIN number over the phone?,Телефон арқылы картаның ПИН-номерін өзгертуге көмектесе аласыз ба? 
11364,11364,21,Is there any fee involved when changing the card's PIN?,Картаның ПИН-ін өзгерту үшін қандай да бір төлем алына ма? 
11365,11365,21,What happens if I forget the new pin after changing it at an ATM?,Егер банкоматтан жаңа шерті алмастырып тастағаннан кейін оны ұмытсам не болады? 
11366,11366,21,Do all ATMs offer a convenient way for me to reset or update my pin code?,Барлық банкоматтар менің PIN кодымды қайта орнату немесе жаңартудың ыңғайлы әдісін ұсынады ме? 
11367,11367,21,Can you guide me on how to change my pin number?,Менің PIN нөмірімді қалай ауыстыруға болатынын түсіндіре аласыз ба? 
11368,11368,21,Where can I change my pin without going to a bank?,"Банкке бармай-ақ, қайдан шертімін алмасам болады? "
11369,11369,21,How do I modify my PIN while traveling overseas?,Шетелге сапар шегу кезінде PIN-таңбамды қалай өзгертемін? 
11370,11370,21,Is there any way to reset my PIN from home?,Үйден PIN-імді қайта орнатудың жолы бар ма? 
11371,11371,21,What is the process to update my ATM card PIN?,Банкомат картасының ПИН-ін жаңарту процесі қандай? 
11372,11372,21,What are the steps required for me to alter my pin number online?,Интернеттегі PIN нөмірімді өзгерту үшін қандай қадамдар қажет? 
11373,11373,21,"Can you tell me if it’s possible  for someone else  other than myself, but with ID proof, change the login pin of an ATM card?","Өзінен басқа біреу үшін де мүмкін бе, бірақ жеке куәлікпен банкомат картасының кіру шертіін өзгерте аламын ба? "
11374,11374,21,"I need to alter my card's PIN, how do I do that?","Мен картаның ПИН-ін өзгертуім керек, оны қалай істеу керек? "
11375,11375,21,How can I modify my existing PIN?,Қолданыстағы ПИН-рошымды қалай өзгерте аламын? 
11376,11376,21,Can you guide me through the process of changing my card's PIN?,Картамның ПИН-номерін өзгерту процесінде мені жетелесеңіз? 
11377,11377,21,"I want to change my PIN number without visiting the bank, is it possible?","Мен банктік сапардан тыс PIN-номерімді өзгертемін, мүмкін бе? "
11378,11378,21,Which ATMs provide the facility to change a card's PIN number?,Қандай банкоматтар картаның ПИН нөмірін өзгертуге мүмкіндік береді? 
