,id,class,text,kazakh
3161,3161,55,"I no longer require this account, please delete it.","Бұл тіркелгі қажет емес, оны өшіріңіз. "
3162,3162,55,"My experience with your company was not pleasant, delete my account please.","Сіздің компанияңызбен болған тәжірибем ұнамды емес, менің тіркелгімді өшіріңіз. "
3163,3163,55,"I want to end all services related to this specific account, please help me do so.","Мен осы нақты шотқа қатысты барлық қызметтерді тоқтатамын, маған көмектесіңіз. "
3164,3164,55,"This service is no longer needed, kindly help me remove the existing accounts tied with it","Бұл қызмет енді қажет емес, маған көмектесіңіз, онымен байланысты бар шоттарды алып тастаңыз "
3165,3165,55,I want to cancel my subscription with your service.,Мен сіздің қызметіңізбен жазылымды тоқтатамын. 
3166,3166,55,"This is not what I expected, please close this account immediately.","Бұл мен күткен нәрсе емес, бұл шотты дереу жабу үшін. "
3167,3167,55,Kindly remove all traces of my information from your system as I am terminating the use of this service.,Менің қызметімнің барлық ізін жүйеңізден алып тастаңыз. 
3168,3168,55,What is the process for deleting an account?,Есепшотты өшіру процесі қандай? 
3169,3169,55,Close this useless service and delete all personal information associated with it.,Бұл пайдасыз қызметті жабу және оған байланысты барлық жеке ақпаратты өшіру. 
3170,3170,55,Is there a way to withdraw my account?,Менің шотымнан ақша алудың бір жолы бар ма? 
3171,3171,55,How long does it take to delete an account after requesting termination?,Тіркелгіңізді тоқтатуды сұрағаннан кейін оны өшіруге қанша уақыт кетеді? 
3172,3172,55,"My decision is final, please help terminate and close down all accounts.","Менің шешімім түпкілікті, барлық шоттарды тоқтатуға және жабуға көмектесіңіз. "
3173,3173,55,Is it possible to delete all of my personal information along with the account?,Жеке мәліметтерді мен тіркелгімнің барлығын өшіру мүмкін бе? 
3174,3174,55,What happens after I delete my account - will any residual data be kept in your system?,Мен тіркелгімді өшіргеннен кейін не болады? Сіздің жүйеңізде қалған деректер сақталады ма? 
3175,3175,56,How much do I need to pay when topping up my account via bank transfers?,Банктік аударымдар арқылы шотыма қанша ақша төлеймін? 
3176,3176,56,Do you have an option for receiving SWIFT transfers?,SWIFT аударымдарын алудың мүмкіндігі бар ма? 
3177,3177,56,Is there any charge incurred when receiving money in my account?,Менің шотымдағы ақшаны алған кезде қандай да бір айыппұл салына ма? 
3178,3178,56,"Can I send funds using SEPA transfers, and if so, how much does it cost?","Мен SEPA аударымдары арқылы қаражат жібере аламын ба, егер солай болса, оның құны қанша? "
3179,3179,56,Is there an additional charge for international transfers compared to domestic ones?,Халықаралық трансферттер үшін ішкі трансферттерге қарағанда қосымша алымдар бар ма? 
3180,3180,56,What are the costs of receiving or sending funds abroad with SEPA or SWIFT systems?,SEPA немесе SWIFT жүйелерімен шетелге қаражат қабылдау немесе жіберудің шығындары қандай? 
3181,3181,56,What is the transfer fee for international transactions?,Халықаралық транзакциялар үшін аударымдар ақысы қанша? 
3182,3182,56,Are there any charges for receiving money from another country?,Басқа елден ақша алғанға ешқандай айыппұлдар бар ма? 
3183,3183,56,Is it possible to initiate a bank transfer from abroad?,Шетелден банктік аударым жасауға бола ма? 
3184,3184,56,Are there any additional fees for transferring funds via wire transfer?,Ақшаны банктік аударым арқылы аудару үшін қосымша ақылар бар ма? 
3185,3185,56,Is it free of charge to add funds by direct bank deposit?,Банктік депозит арқылы қаражат қосу тегін бе? 
3186,3186,56,How much will I be charged to make a SEPA payment in your currency?,Мен сіздің валютаңызда SEPA төлемін жасау үшін қанша ақша алынам? 
3187,3187,56,"Can I use PayPal to top up my account, and are there any fees associated with that service?","Мен PayPal-ды пайдаланып, тіркелгімді толтыруға бола ма? "
3188,3188,56,"Is there a maximum amount that can be transferred in one transaction, and if so, what is it?","Бір транзакция бойынша берілетін ең көп сома бар ма және егер бар болса, ол қандай? "
3189,3189,56,Will I receive notification of my transaction's status after completing the transfer process?,Трансферді аяқтағаннан кейін менің транзакцияның жай-күйі туралы хабарлама аламын ба? 
3190,3190,56,What documents or personal information must I provide in order to complete an international wire transfer?,Халықаралық банктік аударымды орындау үшін қандай құжаттар немесе жеке мәліметтер беруім керек? 
3191,3191,56,What is the cost of receiving money with this account?,Бұл шоттан ақша алудың құны қанша? 
3192,3192,56,Is there a fee to add money to my account?,Менің шотыма ақша қосу үшін алым бар ма? 
3193,3193,56,How much will I be charged for topping off my account?,Менде есеп айырысуды толтыру үшін қанша төленеді? 
3194,3194,56,Can I make a SWIFT transfer through your service?,Сіздің қызметіңіз арқылы SWIFT-ті аударып бере аламын ба? 
3195,3195,56,Can I make an international transfer with this service?,Бұл қызметпен халықаралық трансфер жасай аламын ба? 
3196,3196,56,Are there any hidden charges when making a bank transfer?,Банктік аударымдар кезінде жасырын айыппұлдар бар ма? 
3197,3197,56,"If I top-up by bank transfer today, when will the funds be available in my account?","Егер мен бүгін банктік аударым арқылы қолымды толтырсам, ақша менің шотымда қашан болады? "
3198,3198,56,Does every type of bank transfer come with different fees and rates?,Банктік аударымдардың әр түрі әр түрлі алымдар мен ставкалармен келе ме? 
3199,3199,56,How much does it cost to add funds via bank transfer?,Банктік аударым арқылы қаражат қосу қанша құнайды? 
3200,3200,56,Will I incur any charges when receiving money into my account?,Ақшамды алған кезде қандай да бір айыппұл төлеймін бе? 
3201,3201,56,Do you levy any fees on incoming payments to my account?,Менің шотыма түскен төлемдерге ешқандай алымдар түседі ме? 
3202,3202,56,What are the expenses associated with topping up by bank transfer?,Банктік аударыммен өтеп беруге қандай шығыстар жатады? 
3203,3203,56,Will I incur any fees if I receive money through my account?,"Егер мен өз шотым арқылы ақша алсам, оған ешқандай алымдар төленбей ме? "
3204,3204,56,Can I use SEPA transfers to make payments?,Төлемдерді жүзеге асыру үшін SEPA аударымдарын пайдалана аламын ба? 
3205,3205,56,Are there any additional costs when I top-up using a bank transfer method?,Банктік аударым әдісімен қосымша шығындар бар ма? 
3206,3206,56,Will I be charged extra for an international bank transfer?,Халықаралық банктік аударым үшін қосымша ақы алынам ба? 
3207,3207,56,What is the price of adding funds to my account via wire transfer?,Ақшамды банктік аударым арқылы қосқанға қанша ақша төленеді? 
3208,3208,56,Is it more cost-effective to use SEPA or SWIFT transfers with your service?,Сіздің қызметіңізбен SEPA немесе SWIFT аударымдарын пайдалану тиімдірек пе? 
3209,3209,56,Am I able to make large payments without incurring additional charges?,Қосымша ақы төлеместен үлкен төлем жасай аламын ба? 
3210,3210,56,Is there a charge for withdrawing money from my account?,Менің шотымнан ақша алу үшін айыппұл салына ма? 
3211,3211,56,Do you impose fees for making international wire transfers?,Халықаралық банктік аударымдар үшін алымдар салына ма? 
3212,3212,56,What are the fees associated with using my debit card abroad?,Шетелде дебет картамды пайдалану үшін қандай алымдар төленуі керек? 
3213,3213,56,Do I need to pay any fee for making a bank transfer?,Банктік аударым үшін қандай да бір алым төлеуім керек пе? 
3214,3214,56,"Do you offer international wire transfers and what are the associated charges, if any?",Сіз халықаралық банктік аударымдарды ұсынасыз ба және қандай алымдар бар? 
3215,3215,56,Does your bank charge extra fees for making outgoing wire transfers?,Банкіңіз ақша аударымдары үшін қосымша ақы төлейді ме? 
3216,3216,56,"If I make frequent wire transfers, can I receive discounted rates on transaction fees?","Егер мен жиі банктік аударымдарды жасасам, транзакция алымдары бойынша арзандатылған ставкаларды ала аламын ба? "
3217,3217,56,Is there any fee applied when I add funds by transferring money from another account?,Басқа шоттан ақша аудару арқылы ақша қосқанда қандай да бір алым қолданылады ма? 
3218,3218,56,What are the charges for making a SWIFT payment with your service?,Сіздің қызметіңізбен SWIFT төлемін жасау үшін қандай алымдар қолданылады? 
3219,3219,56,"When I make a bank transfer, will there be any commissions or transaction fees that apply?",Банктік аударым жасағанда комиссиялар немесе транзакция алымдары қолданылады ма? 
3220,3220,56,Does the account charge a fee for cash deposits?,Ақша депозиттері үшін шоттан алым алына ма? 
3221,3221,56,Can I make a bank transfer without incurring any fees?,Мен ешқандай алымдар алынбай банк аударымын жасай аламын ба? 
3222,3222,56,What are the transaction costs associated with third-party transfers?,Үшінші тараптан берілетін трансферттермен байланысты транзакциялық шығындар қандай? 
3223,3223,56,How much does it cost to receive SEPA payments with this account?,Бұл шотпен SEPA төлемдерін алу қаншаға тұрады? 
3224,3224,56,Does this account incur any charges for incoming wire transfers from other banks or financial institutions.,Бұл шотқа басқа банктерден немесе қаржы мекемелерінен түскен ақша аударымдары үшін ешқандай алымдар салына ма? 
3225,3225,56,Do you offer free SEPA payments on this account?,Сіз осы шотта SEPA төлемдерін тегін ұсынасыз ба? 
3226,3226,56,Are there any hidden charges when making international fund transfers to my bank account?,Халықаралық қаржы аударымдарымды банктік шотыма аудару кезінде жасырын алымдар бар ма? 
3227,3227,56,Do I need to pay to receive money via bank transfer?,Банктік аударым арқылы ақша алу үшін төлеуім керек пе? 
3228,3228,56,How much does it cost to make a bank transfer payment?,Банктік аударым төлемін жасау қанша құнайды? 
3229,3229,56,Can I receive international bank transfers without paying extra fees?,Халықаралық банктік аударымдарды қосымша ақы төлеместен аламын ба? 
3230,3230,56,"When transferring money, do you offer competitive exchange rates and low fees?",Ақша аудару кезінде сіз бәсекеге қабілетті валюталық бағамды және төмен алымдарды ұсынасыз ба? 
3231,3231,56,"Can I make a bank transfer to add funds to my account, and if so, how much does it cost?",Банктік аударым жасай аламын ба? 
3232,3232,56,How much will it cost me in total if I decide to top up my account via bank transfer rather than another payment method?,"Егер басқа төлем әдісімен емес, банктік аударыммен есеп айырысуды шешсем, маған жалпы қанша шығынды төлейді? "
3233,3233,56,Is there an extra charge if I receive money using SEPA from another country that isn't in the EU?,"Егер мен SEPA-ны басқа елден алған ақшамды ЕС-ке жатқызбасам, қосымша алым бар ма? "
3234,3234,56,How much does it cost to add funds through bank transfer?,Банктік аударым арқылы қаражат қосу қанша құнайды? 
3235,3235,56,Can I expect any charges when receiving funds through SWIFT transfers?,SWIFT аударымдары арқылы қаражат алған кезде ешқандай алым күтпеуі мүмкін бе? 
3236,3236,56,What are the fees associated with adding cash to my account via bank transfer?,Банктік аударым арқылы менің шотыма қолма-қол ақша қосу үшін қандай алымдар қолданылады? 
3237,3237,56,How much will it cost to deposit funds through a bank transfer?,Банктік аударым арқылы ақша салуға қанша қаражат жұмсалады? 
3238,3238,56,Is there a fee for adding money via wire transfer?,Ақшаны банктік аударым арқылы қосу үшін алым бар ма? 
3239,3239,56,Will I incur charges if I receive money from overseas through SEPA transfer?,"Егер мен SEPA аударымы арқылы шетелден ақша алсам, онда мен үшін алымдар туындайды ма? "
3240,3240,56,"Can I send and receive SWIFT transfers using your platform, and what's the cost?",Мен сіздің платформаңызды пайдалана отырып SWIFT аударымдарын жібере аламын ба және оның құны қанша? 
3241,3241,56,"If someone sends me money, do I have to pay any transaction fees on my end?","Егер маған ақша жіберсе, онда мен өз өмірім бойынша қандай да бір транзакциялық алым төлеуім керек пе? "
3242,3242,56,What are the costs associated with using bank transfers for top-ups on your platform?,Сіздің платформаңызда қосымшаларды толтыру үшін банктік аударымдарды пайдаланудың шығындары қандай? 
3243,3243,57,Should I use a bank transfer or pay the fee for topping up with my credit card?,Банктік аударыммен немесе кредиттік картамды толтыру үшін төлеймін бе? 
3244,3244,57,How much does it cost to add funds to my account through an international transfer?,Халықаралық аударым арқылы менің шотыма қаражат қосу қанша құнайды? 
3245,3245,57,What is the price of adding money to my account via a US-based top-up service?,АҚШ-тағы қосымша қызмет арқылы менің шотыма ақша қосудың құны қанша? 
3246,3246,57,Can you tell me how much will be deducted as charges while adding money through an international bank transfer?,"Халықаралық банктік аударым арқылы ақша қосылғанда, қанша мөлшерде айыппұлдар шегеріледі, айта аласыз ба? "
3247,3247,57,Are there charges for adding funds to my account from an international bank transfer?,Халықаралық банктік аударымнан менің шотыма қаражат қосылған үшін алымдар бар ма? 
3248,3248,57,"What is the fee structure for topping up using different payment methods, such as PayPal or Apple Pay?",PayPal немесе Apple Pay сияқты түрлі төлем әдістерін қолдану арқылы өтемнің құрылымы қандай? 
3249,3249,57,Are there any discounts offered on top-up fees if I add large sums of money at once?,"Егер бірден үлкен ақша сомасын қосқанда, қосымша ақы бойынша арзандатулар ұсынылады ма? "
3250,3250,57,How long does it take for funds to be credited to my account after topping up by credit or debit card?,Кредиттік немесе дебет картасымен төленгеннен кейін менің шотыма ақша аударылуы қанша уақыт алады? 
3251,3251,57,What is your policy regarding refunds of top-up fees in case they are charged mistakenly?,"Егер олар қателікпен алынады деген жағдайда, қосымша ақыны қайтару туралы сіздің саясатыңыз қандай? "
3252,3252,57,"Can you provide me with a breakdown of all the costs involved in adding money to my account by various methods, including conversion rates and intermediary bank charges?","Сіз маған ақшаны менің шотыма әртүрлі әдістермен қосуға байланысты барлық шығындардың, соның ішінде конверсиялық ставкалар мен банктің аралық төлемдері бойынша бөлінісін бере аласыз ба? "
3253,3253,57,Do you have any specific requirements when it comes to adding money to your account?,Ақшаңызды тіркеуге келгенде қандай да бір нақты талаптарыңыз бар ма? 
3254,3254,57,What are the different options available when it comes to adding funds to your prepaid card?,Алдын ала төлем картасына ақша қосу үшін қандай әртүрлі мүмкіндіктер бар? 
3255,3255,57,Is there a maximum limit on how much I can top up my prepaid card?,Алдын ала төлем картасын қанша толтыруға рұқсат етілетінінің шегі бар ма? 
3256,3256,57,How long does it take for funds to appear in my account after a successful top-up transaction?,Өте табысты операциядан кейін менің шотымда ақша қанша уақыт болады? 
3257,3257,57,Could you explain how the top-up process works and what fees apply?,Сіз қосымшаның қалай жұмыс істейтінін және қандай алымдар қолданылатынын түсіндіре аласыз ба? 
3258,3258,57,What are the charges associated with topping up my account balance?,Менің есеп айырысуымның балансын толтыруға байланысты қандай айыппұлдар бар? 
3259,3259,57,Are there any hidden charges when I add money to my account with a Visa debit card?,Visa дебеттік картасымен тіркелгіме ақша қосқанда жасырын алымдар бар ма? 
3260,3260,57,What is the fee associated with using a Discover credit card to top up my balance?,Менің балансымды толтыру үшін Discover кредиттік картасын пайдалану үшін қандай алымдар төленуі керек? 
3261,3261,57,Is it cheaper to add money through direct deposit or by using my credit/debit cards?,Дене аударымы арқылы немесе кредиттік/дебет карталары арқылы ақша қосу арзан ма? 
3262,3262,57,What are the expenses involved in replenishing a U.S.-issued prepaid card through your platform?,АҚШ-та шығарылған алдын ала төленген картаны платформаңыз арқылы толықтыруға қандай шығындар кетеді? 
3263,3263,57,Does it cost anything to add money to my prepaid account via an international payment method from abroad?,Шетелден халықаралық төлем әдісі арқылы алдын ала төленген шотыма ақша қосудың құны қандай да бір ма? 
3264,3264,57,Is it possible to add funds without incurring any fees when you use your mobile app service?,"Мобильдік қосымшалар қызметіне пайдаланғанда ешқандай алымдар алынбай, қаражат қосу мүмкін бе? "
3265,3265,57,Do you impose a fee for topping up my account balance?,Менің шоттағы балансымды толтыру үшін алым төлейсіз бе? 
3266,3266,57,Will I incur any additional fees when using an international bank account to add funds to my balance through your platform?,Сіздің платформаңыз арқылы балансқа қаражат қосу үшін халықаралық банктік шотты пайдаланғанда қосымша ақы төлеуім керек пе? 
3267,3267,57,"If I decide to top up, how much will it cost me in fees?","Егер мен қосымшаға қосылсам, онда маған қанша ақы төленеді? "
3268,3268,57,Is it more expensive if I choose to add money with an international credit or debit card instead of a bank transfer?,Банктік аударымның орнына халықаралық кредиттік немесе дебет картасымен ақша қосуым әлдеқайда қымбат ма? 
3269,3269,57,Is there a cost to refill my card with a debit or credit card?,Дебет немесе кредиттік картамен картамды толтыру үшін шығын бар ма? 
3270,3270,57,Do you impose any fees for topping up in USD using a bank transfer?,Банк аударымы арқылы АҚШ долларын толтыру үшін қандай да бір алымдар жүктейсіз бе? 
3271,3271,57,Is there a fee associated with topping up via wire transfer from an EU bank account?,ЕО банктік шотынан ақша аударымы арқылы өтеп беру үшін алым бар ма? 
3272,3272,57,Is it possible to add funds to my account free of charge?,Менің шотыма тегін ақша қосу мүмкін бе? 
3273,3273,57,What fees do you charge for adding money to my account by bank transfer?,Банктік аударым арқылы менің шотыма ақша қосқанда қандай алымдар алынады? 
3274,3274,57,Are there any hidden costs involved when I add money using an international bank transfer?,"Халықаралық банктік аударым арқылы ақша қосып, жасырын шығындар пайда бола ма? "
3275,3275,57,Will you apply a surcharge if I top up in euros instead of pounds?,"Егер мен фунтпен емес, евромен қосалса, қосымша ақы төлейсіз бе? "
3276,3276,57,Are there any limitations on how much money I can add to my account and how often without being charged extra fees?,"Менде қосымша ақы алынбай, қанша ақшаны тіркеуге және қанша рет қосуға болатындығы туралы шектеулер бар ма? "
3277,3277,57,What are the fees associated with topping up?,Өтемақыны толтыруға қандай ақы төленеді? 
3278,3278,57,Is there a limit on how much I can top up without being charged a fee?,Мен үшін ақы төлеместен қаншалықты төлей алатынымның шегі бар ма? 
3279,3279,57,Is there a cost associated with adding money to my account?,Менің шотымға ақша қосуға байланысты шығын бар ма? 
3280,3280,57,Can I avoid charges by using a bank transfer instead of adding funds directly?,"Банктік аударыммен тікелей қаражат қосудың орнына, алымнан аулақ бола аламын ба? "
3281,3281,57,"I want to refill my balance, but am concerned about potential costs. Are there any fees associated with this process that I should know about ahead of time?","Мен теңгерімді қайта толтыруды қалаймын, бірақ мүмкін шығындар туралы уайымдадым. Бұл процеске байланысты қандай да бір алым бар ма, ол туралы алдын ала білуім керек пе? "
3282,3282,57,Will I need to pay anything in order to complete the top-up process?,Өтемақыны толықтай төлейтін боламын ба? 
3283,3283,57,"Are there specific fees related to adding money from an international credit or debit card? If so, what are they and how can they be avoided?","Халықаралық кредиттік немесе дебет картасынан ақша қосуға қатысты нақты алымдар бар ма? Егер солай болса, олар қандай және оларды қалай болдырмау керек? "
3284,3284,57,I'm interested in knowing more about the fee structure for topping up accounts -- can you please provide details on this topic?,Мен шоттарды толтыру үшін алым құрылымы туралы көбірек білгім келеді. Бұл тақырыпқа егжей-тегжейлі айта аласыз ба? 
3285,3285,57,Can I add money without being charged when I use my European bankcard?,"Еуропалық банктік картамды пайдаланғанда, ақшаны төлемеймін бе? "
3286,3286,57,What is the process for topping up my account?,Менің шотымның толықтырылуы үшін қандай процедура жүргізіледі? 
3287,3287,57,Do different payment methods have different top-up fees?,Төлемнің әртүрлі әдістерінде қосымша ақы әртүрлі ме? 
3288,3288,57,How long does it take for a top-up to reflect in my account balance?,Есептің балансында өтемнің пайдасы қанша уақытқа созылады? 
3289,3289,57,Is there a limit on how much I can top up at once?,Бір мезгілде қаншалықты толықтай толтыра алатынымның шегі бар ма? 
3290,3290,57,What is the minimum amount that I can top up with?,Мен қанша мөлшерде толықтай төлей аламын? 
3291,3291,57,Are there any discounts or promotions available for top-ups?,Өте жоғары өнімдерге жеңілдіктер немесе акциялар бар ма? 
3292,3292,57,Can I set up automatic top-ups to avoid having to manually add funds each time?,Әр жолы қолмен ақша қосудан аулақ болу үшін автоматты өтемді орнатып бере аламын ба? 
3293,3293,57,What happens if my payment method is declined during a top-up transaction?,Егер төлем әдісімді қосымша операция кезінде бас тартса не болады? 
3294,3294,57,Is there a cost to add funds to my account by bank transfer?,Банктік аударым арқылы менің шотыма қаражат қосу үшін шығын бар ма? 
3295,3295,57,Can I avoid fees by using a different payment method for top ups?,Өте жоғары бағалар үшін басқа төлем әдісін қолдану арқылы алымдарды болдырмау мүмкін бе? 
3296,3296,57,What is the fee structure for adding money from an international bank account?,Халықаралық банктік шоттан ақша қосу үшін алымның құрылымы қандай? 
3297,3297,57,Are there any circumstances under which no charges apply when adding funds to my account?,Менің шотыма ақша қосылғанда ешқандай алымдар қолданылмайтын жағдайлар бар ма? 
3298,3298,57,"Can you explain how the fee schedule works when it comes to topping up with different currencies, such as Euros or pounds sterling?",Сіздер параның кестесі қалай жұмыс істейтінін түсіндіре аласыздар ма? 
3299,3299,57,"If I have multiple cards associated with one account, do you charge separate fees for each one if they are topped up at different times and/or from different sources?","Егер менің бір шотқа бірнеше картам болса, әрқайсысы әртүрлі уақытта және/немесе әртүрлі көздерден жиналған жағдайда, сіз әрқайсысы үшін бөлек алымдар алыңыз ба? "
3300,3300,57,Are there charges for adding money in GBP on your platform?,Сіздің платформаңызда GBP-де ақша қосылған үшін алымдар бар ма? 
3301,3301,57,What are the fees for topping up with an international bank transfer?,Халықаралық банктік аударымдарды толықтыру үшін қандай алымдар қолданылады? 
3302,3302,57,Do you charge when I top up using Apple Pay or Google Pay?,"Apple Pay немесе Google Pay арқылы қоңырау шалып, мен төлеймін бе? "
3303,3303,57,Is there any cost for topping up by debit order?,Дебет тапсырысы бойынша қосымша төлеуге шығын бар ма? 
3304,3304,57,Can you provide me with information about the fees associated with adding money to my account through a bank transfer?,Банктік аударым арқылы менің шотыма ақша қосуға байланысты алымдар туралы ақпарат бере аласыз ба? 
3305,3305,57,I want to know if there are any hidden costs when I add funds using an electronic wallet.,"Электрондық қапсық арқылы қаражат қосылғанда жасырын шығындар бар ма, білгім келеді. "
3306,3306,57,"What is the procedure for topping up by mobile phone, and how much will it cost me in total including all applicable charges?","Телефон арқылы толықтырудың тәртібі қандай және барлық қолданылатын алымдарды қоса алғанда, ол маған қанша құнақ? "
3307,3307,57,Are there cheaper alternatives available if I want to save on topping-up fees and charges using online banking options such as PayPal or Skrill?,"Егер мен PayPal немесе Skrill сияқты онлайн-банкингтік опцияларды қолдану арқылы қосымша ақы мен алымдарды үнемдеуді қаласам, арзанды альтернативалар бар ма? "
3308,3308,57,What discounts or special offers do you have for frequent customers who regularly use your service?,Сіздің қызмет көрсетуіңізді жиі пайдаланатын клиенттер үшін қандай жеңілдіктер немесе арнайы ұсыныстар бар? 
3309,3309,57,Are there any extra costs if I add money using a debit card?,"Дебет картасымен ақша қосып алсам, қосымша шығын бар ма? "
3310,3310,57,How much does it cost to add money via PayPal on my account?,PayPal арқылы менің шотыма ақша қосу қанша құнайды? 
3311,3311,57,What are the fees charged for adding funds through Google Pay or Apple Pay?,Google Pay немесе Apple Pay арқылы қаражат қосу үшін қандай алымдар алынады? 
3312,3312,57,Are there any charges related to the conversion of currency while topping up from different countries?,Әр түрлі елдерден келген валютаны қайтарумен байланысты ешқандай алымдар бар ма? 
3313,3313,57,What are the additional costs associated with loading funds into my international debit card?,Халықаралық дебет картама қаражат салумен байланысты қосымша шығындар қандай? 
3314,3314,58,Can I add funds using cash?,Қолма-қол ақшамен қосқанша ақша бере аламын ба? 
3315,3315,58,What are the accepted types of payments for topping up my account?,Менің шотымның толықтылуына қандай төлем түрлері қабылданды? 
3316,3316,58,How long does it take for a cheque deposit to reflect in my account balance?,Ақшадағы баланста чектердің сақталуы қанша уақыт алады? 
3317,3317,58,"Do you provide any incentives for customers who top-up using certain methods, such as cash or cheques?","Сіздер белгілі бір әдістерді, мысалы, қолма-қол ақшаны немесе чектерді қолданатын клиенттерге қандай да бір ынталандырулар ұсынасыз ба? "
3318,3318,58,What are my options for topping up my account?,Менде есепшотты толтырудың қандай нұсқалары бар? 
3319,3319,58,How can I add funds to my account?,Мен өз шотыма ақшаны қалай қосуға болады? 
3320,3320,58,"I need assistance with topping up, can you help me?","Менде қоңырау салуға көмек керек, маған көмектесе аласыз ба? "
3321,3321,58,Can I combine payment methods when topping up?,"Төлем әдістерін қосып, қосымша төлеймін бе? "
3322,3322,58,What is the minimum amount required for a top-up?,Өтемақының ең төменгі мөлшері қандай? 
3323,3323,58,Are there any fees associated with topping up my account?,Менің шотымның толықтылуына байланысты қандай да бір алымдар бар ма? 
3324,3324,58,How quickly will my balance reflect after a top-up is made?,Өтемақыны төлегеннен кейін менің теңгерім қаншалықты тез көтеріледі? 
3325,3325,58,What happens if there is an error during the top-up process?,Өтею процесінде қате пайда болса не болады? 
3326,3326,58,Can I set up automatic top-ups for convenience?,Жеңілдік үшін автоматты толтыруларды орнатыуым мүмкін бе? 
3327,3327,58,Where can I deposit cash to add funds?,Ақшаны қайдан қосуға болады? 
3328,3328,58,What are the physical locations to top up using cash?,Қолма-қол ақшамен толықтыру үшін қандай нақты орындар бар? 
3329,3329,58,How exactly can I fill gas using a check as payment method?,Төлем әдісі ретінде чекпен газды қалай толтыруға болады? 
3330,3330,58,Does your service allow bank transfers from cheques too?,Сіздің қызметіңізде банктік аударымдар да қолма-қол ақшадан жасалмайды ма? 
3331,3331,58,How do you suggest me making payments if not with any of these methods - cash or check?,"Егер осы әдістердің ешқайсысы болмаса, ақшалай немесе чекпен төлем жасауды қалай ұсынасыз? "
3332,3332,58,What is the process for topping up via cheque?,Шек арқылы төлемақыны толтырудың процесі қандай? 
3333,3333,58,Can I use a cheque to add funds to my account balance?,Мен шокты есепшотқа ақша қосу үшін пайдалана аламын ба? 
3334,3334,58,How long does it take for the cheque deposit to reflect in my account balance after topping up?,"Ақшамды толтырғаннан кейін, оның қалтасы қанша уақытқа дейін жазылады? "
3335,3335,58,Can I submit multiple cheques as payment for one top-up transaction?,Бір операция үшін бірнеше чекті төлей аламын ба? 
3336,3336,58,How secure is it to use cash/cheque as payment methods for topping up my account balance?,Тіркелгідегі балансты толтыру үшін ақшаны/шокты төлем әдісі ретінде пайдалану қаншалықты қауіпсіз? 
3337,3337,58,How can I make a cash deposit to add funds to my account?,Ақшамды тіркеуге ақшалай депозит қалай жасаймын? 
3338,3338,58,What is the time frame for my account to be credited after making a cash deposit?,Ақшаға депозит жасағаннан кейін менің шотымда ақша аударылатын уақыт шегі қандай? 
3339,3339,58,What are the minimum and maximum amounts that can be topped up by check or cash deposit?,Шек немесе қолма-қол ақшамен толықтыруға болатын ең төменгі және ең жоғары сомалар қандай? 
3340,3340,58,Where can I find the option to add funds with cash or cheque?,Ақша немесе чекпен ақша қосу мүмкіндігін қайдан табамын? 
3341,3341,58,Do you have any physical locations where I can top up my account balance by cash deposit?,Менде ақшалай депозитпен есеп айырысудың орнын толтыруға болатын нақты жерлеріңіз бар ма? 
3342,3342,58,"May I know whether it's possible to make an online transaction using only cheques or cash payments instead of credit/debit cards, and if so, how can they be utilized for card top-ups or purchases?","Дебет/кредит карталары орнына тек чектермен немесе қолма-қол ақшамен ғана онлайн-транзакция жасау мүмкін бе, білмеймін бе? "
3343,3343,58,How do I pay by check when topping-up at one of your service locations?,Сіздің қызмет көрсету орындарыңыздың бірінде қосымша төлейтін кезде қалай чекпен төлейін? 
3344,3344,58,Is it possible to add funds to my account with a money order?,Ақша тапсырысы арқылы менің шотыма ақша қосу мүмкін бе? 
3345,3345,58,What are the accepted forms of payment for topping up?,Төлемнің қандай нысандары қабылданды? 
3346,3346,58,Can I top up using electronic transfer?,Электрондық трансфертпен толықтай бере аламын ба? 
3347,3347,58,Do you offer any discounts when topping up in certain ways?,Сіздер белгілі бір жолдармен төлейтін кезде де жеңілдіктер бересіздер ме? 
3348,3348,58,How quickly will my account be updated after I top up by cash or check?,Ақша мен чекті толтырғаннан кейін менің шотым қаншалықты тез жаңартылады? 
3349,3349,58,What is the maximum amount of money that can be topped up at once?,Бірден қайшатын ақшаның ең көп мөлшері қандай? 
3350,3350,58,Can I set up automatic top-ups using my credit card or bank account?,Мен өз кредиттік картамнан немесе банктік шотымнан автоматты түрде қосымшаларды орнатып аламын ба? 
3351,3351,58,What is the process to add funds with a cheque payment method?,Шектер арқылы ақшаны қосу процесі қандай? 
3352,3352,58,What is the usual processing time for completing cheque top-up transactions?,Шектерді толықтыру операцияларын орындау үшін әдеттегі өңдеу уақыты қандай? 
3353,3353,58,Are there any limits imposed on the amount of funds that can be added via paper cheques?,Қағаздық чектер арқылы қосылатын қаражат мөлшеріне шектеулер қойылады ма? 
3354,3354,58,What payment methods can I use to recharge my account?,Мен қандай төлем әдістерін пайдаланамын? 
3355,3355,58,I prefer topping up through a physical location. Where do I go for this option?,Мен физикалық орынмен жүгінгенді жақсы көремін. Бұл нұсқаны қайдан іздесем болады? 
3356,3356,58,Do you accept both cheques and cash deposits as forms of payment for recharging accounts?,Сіз шоттарды қайта толтыру үшін чектер мен ақшалай депозиттерді төлем ретінде қабылдайсыз ба? 
